OrderID,UserID,OrderTime,ItemID,price,quantity
92537312,4.764656481525888e+18,2021-04-07 16:38:38,311711,185.0,1
92537312,4.764656481525888e+18,2021-04-07 16:38:38,419539,149.9,1
92537312,4.764656481525888e+18,2021-04-07 16:38:38,507555,83.9,2
92537312,4.764656481525888e+18,2021-04-07 16:38:38,441956,200.9,2
92537312,4.764656481525888e+18,2021-04-07 16:38:38,308547,303.9,1
92537312,4.764656481525888e+18,2021-04-07 16:38:38,304346,349.0,1
92537312,4.764656481525888e+18,2021-04-07 16:38:38,309307,249.0,1
92007696,1.387584771606242e+18,2021-04-06 20:09:01,306286,47.9,1
92007696,1.387584771606242e+18,2021-04-06 20:09:01,305835,129.0,1
92007696,1.387584771606242e+18,2021-04-06 20:09:01,341996,39.0,6
92007696,1.387584771606242e+18,2021-04-06 20:09:01,312172,189.0,6
92007696,1.387584771606242e+18,2021-04-06 20:09:01,303744,49.9,1
92007696,1.387584771606242e+18,2021-04-06 20:09:01,306110,53.9,2
92007696,1.387584771606242e+18,2021-04-06 20:09:01,419396,109.0,4
92007696,1.387584771606242e+18,2021-04-06 20:09:01,309476,254.9,2
92007696,1.387584771606242e+18,2021-04-06 20:09:01,310278,149.9,1
92325321,1.0789993968058239e+19,2021-04-02 13:07:52,311619,209.9,1
92325321,1.0789993968058239e+19,2021-04-02 13:07:52,995722,256.9,1
92325321,1.0789993968058239e+19,2021-04-02 13:07:52,860867,276.9,1
92325321,1.0789993968058239e+19,2021-04-02 13:07:52,995715,363.9,5
92325321,1.0789993968058239e+19,2021-04-02 13:07:52,995711,389.9,1
92325321,1.0789993968058239e+19,2021-04-02 13:07:52,303697,124.95,1
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,517030,39.9,1
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,453782,74.9,3
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,307753,45.9,1
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,453783,74.9,3
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,692024,99.9,2
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,307927,59.9,2
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,554070,56.1,1
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,312420,59.9,6
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,315313,39.9,2
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,521581,77.9,2
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,692640,99.9,3
92545502,4.5117040614656497e+18,2021-04-07 21:47:56,408672,99.9,2
92558237,8.219910765073295e+18,2021-04-08 15:50:21,543617,20.61,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,552975,59.58,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,309202,53.91,2
92558237,8.219910765073295e+18,2021-04-08 15:50:21,317196,82.17,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,509363,224.91,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,303670,62.95,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,863881,251.1,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,998818,197.01,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,998767,78.56,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,314805,80.91,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,303703,206.91,2
92558237,8.219910765073295e+18,2021-04-08 15:50:21,303818,317.36,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,314714,179.91,2
92558237,8.219910765073295e+18,2021-04-08 15:50:21,471082,170.91,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,314354,96.29,2
92558237,8.219910765073295e+18,2021-04-08 15:50:21,303700,179.91,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,693365,143.91,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,304058,99.9,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,303669,103.87,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,452810,85.41,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,511159,260.9,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,546308,210.51,1
92558237,8.219910765073295e+18,2021-04-08 15:50:21,502097,170.01,1
92642671,1.6183146817958897e+18,2021-04-13 16:05:26,326149,89.9,19
92642671,1.6183146817958897e+18,2021-04-13 16:05:26,308854,129.0,1
92642671,1.6183146817958897e+18,2021-04-13 16:05:26,983952,48.8,1
92642671,1.6183146817958897e+18,2021-04-13 16:05:26,308855,129.0,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,721842,1.0,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,502097,153.88,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,548155,149.0,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,307503,22.9,4
92325608,4.94464325161022e+18,2021-04-07 21:20:34,308188,5.62,4
92325608,4.94464325161022e+18,2021-04-07 21:20:34,306732,39.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,312673,289.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,350385,61.83,2
92325608,4.94464325161022e+18,2021-04-07 21:20:34,958642,31.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,305632,65.09,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,977474,46.84,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,306293,59.99,3
92325608,4.94464325161022e+18,2021-04-07 21:20:34,336682,32.5,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,969989,34.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,977384,48.55,2
92325608,4.94464325161022e+18,2021-04-07 21:20:34,461373,195.43,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,314341,56.94,2
92325608,4.94464325161022e+18,2021-04-07 21:20:34,304637,32.5,2
92325608,4.94464325161022e+18,2021-04-07 21:20:34,509173,34.13,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,304588,34.13,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,356177,61.01,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,958638,31.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,314652,32.5,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,304633,47.16,2
92325608,4.94464325161022e+18,2021-04-07 21:20:34,474544,195.43,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,312478,289.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,1004458,122.11,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,306634,71.6,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,308190,5.62,4
92325608,4.94464325161022e+18,2021-04-07 21:20:34,940428,199.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,306733,39.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,306481,139.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,969992,34.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,306521,33.97,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,982603,189.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,871109,64.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,998982,13.03,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,308189,5.05,2
92325608,4.94464325161022e+18,2021-04-07 21:20:34,315172,28.43,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,330671,249.9,3
92325608,4.94464325161022e+18,2021-04-07 21:20:34,307758,48.79,2
92325608,4.94464325161022e+18,2021-04-07 21:20:34,306740,39.9,1
92325608,4.94464325161022e+18,2021-04-07 21:20:34,356129,210.86,1
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,303765,59.9,1
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,368977,91.5,2
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,515307,143.9,1
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,874069,123.9,2
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,303784,71.84,1
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,667842,248.9,1
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,317303,59.85,2
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,306746,328.9,1
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,429982,35.9,2
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,311150,99.9,3
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,479186,59.9,2
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,303753,79.9,2
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,317308,44.85,2
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,309271,189.9,1
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,318686,139.9,2
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,415187,17.9,10
92545541,1.6067552519875927e+18,2021-04-10 10:21:42,303673,119.9,2
92160564,6.141615551617874e+18,2021-04-08 12:28:37,304055,134.9,10
92160564,6.141615551617874e+18,2021-04-08 12:28:37,363414,17.99,70
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,305762,113.9,2
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,305754,36.9,6
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,317308,44.85,2
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,694699,1099.0,1
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,304611,79.9,1
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,317303,55.35,2
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,308413,156.9,1
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,304758,49.9,4
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,331400,69.9,1
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,309621,65.0,3
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,304334,199.0,2
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,650152,59.0,4
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,1027004,90.16,6
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,959014,209.9,1
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,318532,119.9,1
92398629,4.3994974315430707e+18,2021-04-22 01:07:50,306041,36.9,4
92451721,9.173782941450546e+18,2021-04-02 18:13:12,667258,43.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,430560,76.89,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,1034406,159.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,429013,59.8,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,522241,20.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,444054,105.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,989558,151.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,304061,114.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,314652,34.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,317303,59.85,2
92451721,9.173782941450546e+18,2021-04-02 18:13:12,542511,110.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,309885,30.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,307261,27.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,308187,94.9,2
92451721,9.173782941450546e+18,2021-04-02 18:13:12,1041098,219.95,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,310023,99.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,330986,49.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,312874,87.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,1000259,64.9,2
92451721,9.173782941450546e+18,2021-04-02 18:13:12,303684,169.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,322911,99.9,1
92451721,9.173782941450546e+18,2021-04-02 18:13:12,306111,45.4,12
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,1003364,26.9,3
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,306381,134.91,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,314623,116.95,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,434637,26.9,4
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,475678,26.9,2
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,306974,62.9,4
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,308413,224.01,2
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,334838,48.51,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,324250,209.9,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,430560,69.2,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,452292,419.4,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,330671,134.95,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,314858,134.91,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,317291,199.9,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,315942,62.9,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,303989,244.01,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,332597,66.96,2
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,434636,26.9,4
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,875634,163.71,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,325870,224.91,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,950929,79.11,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,439923,31.4,4
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,304061,114.9,2
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,318418,188.01,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,306727,332.1,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,429665,139.41,2
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,446323,112.41,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,888856,899.91,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,305660,46.0,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,304059,107.91,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,513213,116.1,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,521193,107.91,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,429982,32.31,1
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,306293,59.99,12
92472808,3.3805398615953516e+18,2021-04-03 18:10:58,305632,48.51,1
92667285,9.740540351548617e+18,2021-04-15 02:33:10,311871,154.9,1
92667285,9.740540351548617e+18,2021-04-15 02:33:10,960638,148.9,1
